domain_family,instantiation,detector_family,config_id,split_id,unit_scope,n_control_units_cal,n_control_alarm_units,n_event_units_cal,n_event_alarm_units,fp_grid_step,fp_cal,near_accept_flag,distance_to_band,accepted,acceptance_reason,selection_rank,selected_flag,median_lead_cal,iqr_lead_cal_low,iqr_lead_cal_high,param_json,notes
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__0c122988,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 3, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__0c29e3b7,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 4, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__0d36ac73,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 3, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__0e0eddb5,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 4, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__0f3fa484,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 5, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__101fff0a,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 4, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__10bf5b11,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 3, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__18754cb1,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__1a53d70c,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__1aab9024,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 5, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__1d36416e,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 3, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__1d3da017,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__1de2cbbe,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 5, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__220d1f14,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 3, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__2316987d,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__24b91942,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 5, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__297efb63,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 5, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__29cfbc63,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 4, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__2ffada37,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 5, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__321bd6eb,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__32c9a727,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__32df7dd3,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 5, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__33c63a13,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 3, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__33ec347b,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 5, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__343c18e8,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 3, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__36c86f0b,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__38c32abf,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 4, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__39aaf185,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__3ba2c763,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 5, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__3f909698,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 3, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__3fa14a0e,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 3, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__412a3533,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__41caff0b,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4352a22b,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__44f75402,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 4, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__45725e94,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 4, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__467756f7,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 4, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__48e48d86,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 5, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__49e8a770,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 5, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4a745bae,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4a7eb59a,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 4, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4bfe38f3,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 5, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4cd19809,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 5, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.99}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4d3bcf08,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4db6d3cb,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4f8c14f4,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 3, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__4f8f7294,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 4, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__52cc92ae,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 3, ""k_consec"": 3, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__53fe49ff,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 3, ""k_consec"": 1, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__542f81a0,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 4, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.975}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__5992e54f,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 4, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__5aaabab4,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 5, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.95}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__5c6be9d9,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 5, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__5cb3cc31,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 256, ""d"": 5, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
markets,volmageddon_covid_public_v2,permutation_entropy,permutation_entropy__5ea86506,markets_canonical_frozen_slow_fullgrid_v1,unit_id,38,0,16,0,0.0263157894736842,0.0,0,0.03,0,below_band,,0,,,,"{""W_H"": 128, ""d"": 5, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.9}",full-grid slow comparator pass from frozen markets_state_v1; manifest_input_csv=results/rendered/comparators/markets_comparator_input_v2.csv
